text_id,text_uri,title_ar,title_lat,author_id,ed_info,collection,tok_length,page_count,volumes,tags
Shamela0008251,0316IbnAbiDawudSijistani.Bacth.Shamela0008251-ara1,البعث,Bacth,0316IbnAbiDawudSijistani,خادم السنة المطهرة أبو هاجر محمد السعيد بن بسيوني زغلول :: دار الكتب العلمية، بيروت - لبنان,al-Maktaba al-Shāmila,6027,82,20,_HADITH :: _CAQAID :: _AJZA :: _MILAL
Shamela0013067,0316IbnAbiDawudSijistani.Masahif.Shamela0013067-ara1,كتاب المصاحف,Masahif,0316IbnAbiDawudSijistani,محمد بن عبده :: الفاروق الحديثة - مصر / القاهرة,al-Maktaba al-Shāmila,42766,973,1,_CULUM :: _TAFSIR :: _QURAN
ShamAY0032914,0316IbnAbiDawudSijistani.MuntaqaMinKitabWaswasa.ShamAY0032914-ara1,منتقى من كتاب الوسوسة - مخطوط :: منتقى من كتاب الوسوسة لابن أبي داود - مخطوط :: منتقى من كتاب الوسوسة - مخطوط ,Muntaqa Min Kitab Waswasa,0316IbnAbiDawudSijistani,,al-Maktaba al-Shāmila AY,1217,19,1,_HADITH
JK000564,0316IbnAbiDawudSijistani.MusnadCaisha.JK000564-ara1,مسند عائشة :: مسند عائشة رضي الله عنها,Musnad Caisha,0316IbnAbiDawudSijistani,عبد الغفور عبد الحق حسين :: الكويت :: 1405 :: مكتبة الأقصى,al-Jāmiʿ al-Kabīr,4544,47,1,_HADITH :: _MACAJIM :: _AJZA :: _TARAJIM :: _SUNNI :: _MASANID
JK000795,0316IbnAbiDawudSijistani.Qasida.JK000795-ara1,قصيدة عبد الله بن سليمان الأشعث :: قصيدة ابن أبي داود,Qasida,0316IbnAbiDawudSijistani,محمود محمد الحداد :: الرياض :: 1408 :: دار طيبة,al-Jāmiʿ al-Kabīr,6916,53,1,_HADITH
ShamAY0032896,0316IbnKhuraym.Hadith.ShamAY0032896-ara1,من حديث أبي بكر محمد بن خريم عن هشام بن عمار عن مالك بن أنس - مخطوط :: من حديث ابن خريم عن هشام بن عمار عن مالك - مخطوط :: من حديث أبي بكر محمد بن خريم عن هشام بن عمار عن مالك بن أنس - مخطوط ,Hadith,0316IbnKhuraym,,al-Maktaba al-Shāmila AY,2033,47,1,_HADITH
JK001327,0316IbnSarrajNahwi.UsulFiNahw.JK001327-ara1,الأصول في النحو,Usul Fi Nahw,0316IbnSarrajNahwi,د . عبد الحسين الفتلي :: بيروت :: 1408هـ 1988م :: مؤسسة الرسالة,al-Jāmiʿ al-Kabīr,218861,1336,3,_SARF :: _MAJMUCAT :: _NAHW
Zaydiyya0000219,0316MuhammadMurtada.Fiqh.Zaydiyya0000219-ara1,الفقه للمرتضى محمد :: الفقه للمرتضى محمد بن الإمام الهادي,Fiqh,0316MuhammadMurtada,,al-Shāmila al-Zaydiyya,128030,554,1,Zaydiyya@الشبه جاهزة :: born@JaziratArab_RE :: PRIMARY_VERSION :: CLEANED_VERSION
Zaydiyya0000271,0316MuhammadMurtada.Manahi.Zaydiyya0000271-ara1,المناهي,Manahi,0316MuhammadMurtada,محمد يحيى سالم عزان,al-Shāmila al-Zaydiyya,1317,8,1,Zaydiyya@الشبه جاهزة :: born@JaziratArab_RE :: PRIMARY_VERSION :: CLEANED_VERSION
Shamela0026341,0317AbuQasimBaghawi.AhadithTalut.Shamela0026341-ara1,نسخة طالوت وهي في أحاديث طالوت بن عباد البصري الصيرفي المتوفى: 238هـ,Ahadith Talut,0317AbuQasimBaghawi,حمدي السلفي :: 2006م,al-Maktaba al-Shāmila,3443,102,1,_HADITH :: _AJZA
JK007048,0317AbuQasimBaghawi.HadithMuscab.JK007048-ara1,حديث مصعب :: حديث مصعب بن عبد الله الزبيري,Hadith Muscab,0317AbuQasimBaghawi,صالح عثمان اللحام :: الأردن / عمان :: 1424هـ - 2003م :: الدار العثمانية,al-Jāmiʿ al-Kabīr,14148,120,1,_HADITH :: _MISC :: _AJZA :: _TARAJIM
Shamela0029715,0317AbuQasimBaghawi.HikayatShucba.Shamela0029715-ara1,حكايات شعبة بن الحجاج,Hikayat Shucba,0317AbuQasimBaghawi,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,al-Maktaba al-Shāmila,1834,24,1,_HADITH :: _MAKHTUTAT
JK001106,0317AbuQasimBaghawi.JuzFiMasailIbnHanbal.JK001106-ara1,جزء في مسائل عن أبي عبد الله أحمد بن حنبل الشيباني :: جزء في مسائل عن الإمام أحمد,Juz Fi Masail Ibn Hanbal,0317AbuQasimBaghawi,,al-Jāmiʿ al-Kabīr,2879,104,1,_HANBALI :: _FIQH
JK000847,0317AbuQasimBaghawi.JuzThalathaWaThalathina.JK000847-ara1,!جزء فيه ثلاثة وثلاثون حديثا من حديث أبي القاسم البغوي :: جزء البغوي,Juz Thalatha Wa Thalathina,0317AbuQasimBaghawi,محمد ياسين محمد إدريس :: الإحساء - الدمام :: 1407 :: مكتبة ابن الجوزي,al-Jāmiʿ al-Kabīr,2306,53,1,_HADITH :: _SUNNI
ShamAY0034168,0317AbuQasimBaghawi.MasailIbnHanbal.ShamAY0034168-ara1,مسائل الإمام أحمد بن حنبل رواية أبي القاسم البغوي :: مسائل الإمام أحمد بن حنبل رواية أبي القاسم البغوي - ط الفاروق :: مسائل الإمام أحمد بن حنبل رواية أبي القاسم البغوي ,Masail Ibn Hanbal,0317AbuQasimBaghawi,أبو عمر محمد بن علي الأزهري :: الأولى، 1430 ه - 2009 م :: الفاروق الحديثة للطباعة والنشر - القاهرة,al-Maktaba al-Shāmila AY,2597,33,1,_CILAL
Shamela0023100,0317AbuQasimBaghawi.MucjamSahaba.Shamela0023100-ara1.completed,معجم الصحابة,Mucjam Sahaba,0317AbuQasimBaghawi,http://www.worldcat.org/oclc/956759123 :: محمد الأمين بن محمد الجكني :: مكتبة دار البيان - الكويت,al-Maktaba al-Shāmila,210399,2548,5,_TARIKH :: _TARAJIM :: _TABAQAT
Shamela0009922,0317AbuQasimBaghawi.MusnadCuthman.Shamela0009922-ara1,مسند عثمان بن عفان لأبي القاسم البغوي (وهو مطبوع ضمن كتاب الفوائد),Musnad Cuthman,0317AbuQasimBaghawi,خلاف محمود عبد السميع :: دار الكتب العلمية، بيروت - لبنان,al-Maktaba al-Shāmila,399,3,1,_HADITH :: _AJZA
JK000645,0317AbuQasimBaghawi.MusnadUsama.JK000645-ara1,مسند أسامة بن زيد :: مسند الحب بن الحب أسامة بن زيد,Musnad Usama,0317AbuQasimBaghawi,حسن أمين بن المندوه :: الرياض :: 1409 :: دار الضياء,al-Jāmiʿ al-Kabīr,4426,108,1,_HADITH :: _MACAJIM :: _AJZA :: _TARAJIM :: _SUNNI :: _MASANID
Shamela0027106,0317AbuQasimBaghawi.TarikhWafatShuyukh.Shamela0027106-ara1.completed,تاريخ وفاة الشيوخ الذين أدركهم البغوي,Tarikh Wafat Shuyukh,0317AbuQasimBaghawi,http://www.worldcat.org/oclc/1107070620 :: محمد عزيز شمس :: الدار السلفية - بومباي - الهند,al-Maktaba al-Shāmila,3192,48,1,_HADITH :: _AJZA
JK001029,0317IbnCammarShahid.CilalAhadith.JK001029-ara1,علل الأحاديث في كتاب الصحيح المسلم بن الحجاج :: علل الحديث في كتاب الصحيح,Cilal Ahadith,0317IbnCammarShahid,علي بن حسن الحلبي :: الرياض :: 1412هـ- 1991م :: دار الهجرة للنشر والتوزيع,al-Jāmiʿ al-Kabīr,3902,120,1,_CILAL
Shamela0021484,0317IbnHaythamKufi.Hadith.Shamela0021484-ara1,حديث البدر بن الهيثم القاضي,Hadith,0317IbnHaythamKufi,مكتبة العبيكان، الرياض,al-Maktaba al-Shāmila,1407,13,1,_HADITH :: _AJZA
JK010452,0317IbnJabirBattani.Zij.JK010452-ara1,الزيج,Zij,0317IbnJabirBattani,,al-Jāmiʿ al-Kabīr,75148,156,1,_GHARIB :: _MISC :: _MACAJIM :: _MUSTALAHAT
Kraken22021606122502,0317IbnShuqayr.Muhalla.Kraken22021606122502-ara1,,Muhalla,0317IbnShuqayr,http://www.worldcat.org/oclc/235972156,Kraken,21430,147,1,UNCORRECTED_OCR :: PRIMARY_VERSION :: CLEANED_VERSION
JK001212,0318AbuCarubaHarrani.Ahadith.JK001212-ara1,أحاديث أبي عروبة الحراني برواية أبي أحمد الحاكم :: أحاديث أبي عروبة الحراني,Ahadith,0318AbuCarubaHarrani,د عبد الرحيم محمد أحمد القشقري :: السعودية - الرياض :: 1419هـ - 1998م :: شركة الرياض,al-Jāmiʿ al-Kabīr,2944,32,1,_HADITH :: _AJZA :: _TARAJIM
JK009176,0318AbuCarubaHarrani.Awail.JK009176-ara1,كتاب الأوائل,Awail,0318AbuCarubaHarrani,مشعل بن باني الجبرين المطيري :: لبنان / بيروت :: 1424هـ - 2003م :: دار ابن حزم,al-Jāmiʿ al-Kabīr,9066,149,1,_HADITH :: _AJZA :: _TARAJIM
JK011471,0318AbuCarubaHarrani.JuzBiRiwayatAntaki.JK011471-ara1,جزء أبي عروبة الحراني برواية الأنطاكي,Juz Bi Riwayat Antaki,0318AbuCarubaHarrani,,al-Jāmiʿ al-Kabīr,3362,76,1,_HADITH :: _AJZA :: _TARAJIM
Shamela0008274,0318AbuCarubaHarrani.MuntaqaMinTabaqat.Shamela0008274-ara1.completed,المنتقى من كتاب الطبقات,Muntaqa Min Tabaqat,0318AbuCarubaHarrani,http://www.worldcat.org/oclc/907651549 :: إبراهيم صالح :: دار البشائر للطباعة والنشر والتوزيع,al-Maktaba al-Shāmila,7669,155,1,_HADITH :: _AJZA :: _TARAJIM :: _TABAQAT
JK009383,0318IbnAhmadZubayri.SharhImanWaIslam.JK009383-ara1,شرح الإيمان والإسلام وتسمية الفرق والرد عليهم,Sharh Iman Wa Islam,0318IbnAhmadZubayri,حسام الحفناوي :: طنطا / مصر :: 1424هـ /2003 م :: دار الضياء,al-Jāmiʿ al-Kabīr,4265,179,1,_CAQAID :: _MILAL
Shamela0029852,0318IbnMuhammadHashimi.Amali.Shamela0029852-ara1,مجلسان من أمالي ابن صاعد,Amali,0318IbnMuhammadHashimi,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,al-Maktaba al-Shāmila,4020,55,1,_HADITH :: _MAKHTUTAT
ShamAY0032877,0318IbnMuhammadHashimi.Hadith.ShamAY0032877-ara1,الجزء الرابع من حديث ابن صاعد - مخطوط  :: الجزء الرابع من حديث ابن صاعد - مخطوط,Hadith,0318IbnMuhammadHashimi,,al-Maktaba al-Shāmila AY,4274,59,1,_HADITH
ShamAY0032850,0318IbnMuhammadHashimi.HadithIbnMascud.ShamAY0032850-ara1,الجزء الثاني من حديث عبد الله بن مسعود لابن صاعد - مخطوط :: الجزء الثاني من حديث عبد الله بن مسعود - مخطوط :: الجزء الثاني من حديث عبد الله بن مسعود - مخطوط ,Hadith Ibn Mascud,0318IbnMuhammadHashimi,,al-Maktaba al-Shāmila AY,5484,62,1,_HADITH
JK000594,0318IbnMuhammadHashimi.MusnadIbnAbiAwfa.JK000594-ara1,مسند ابن أبي أوفى :: مسند عبد الله بن أبي أوفى,Musnad Ibn Abi Awfa,0318IbnMuhammadHashimi,سعد بن عبد الله آل الحميد :: الرياض :: 1408 :: مكتبة الرشد,al-Jāmiʿ al-Kabīr,2961,52,1,_HADITH :: _MACAJIM :: _AJZA :: _TARAJIM :: _SUNNI :: _MASANID
ShamAY0032874,0319AbuCabbasTahirTamimi.Nuskha.ShamAY0032874-ara1,نسخة أبي العباس طاهر بن محمد بن الحكم التميمي - مخطوط  :: نسخة أبي العباس طاهر بن محمد بن الحكم التميمي - مخطوط,Nuskha,0319AbuCabbasTahirTamimi,,al-Maktaba al-Shāmila AY,2745,31,1,_HADITH
Kraken220410202739BK2,0319AbuQasimBalkhi.CuyunMasail.Kraken220410202739BK2-ara1,,Cuyun Masail,0319AbuQasimBalkhi,http://www.worldcat.org/oclc/1056194556,Kraken,42938,241,1,UNCORRECTED_OCR :: PRIMARY_VERSION :: CLEANED_VERSION
Kraken220410202739BK1,0319AbuQasimBalkhi.Maqalat.Kraken220410202739BK1-ara1,,Maqalat,0319AbuQasimBalkhi,http://www.worldcat.org/oclc/1056194556,Kraken,112790,546,1,UNCORRECTED_OCR :: PRIMARY_VERSION :: CLEANED_VERSION
Sham19Y0014538,0319AbuQasimKacbi.QubulAkhbar.Sham19Y0014538-ara1,قبول الأخبار ومعرفة الرجال,Qubul Akhbar,0319AbuQasimKacbi,أبو عمرو الحسيني بن عمر بن عبد الرحيم :: الأولى، 1421 ه - 2000 م :: دار الكتب العلمية، بيروت - لبنان,al-Maktaba al-Shāmila,67139,797,2,_TARIKH :: _TARAJIM :: _TABAQAT
ShamAY0034282,0319IbnMundhirNaysaburi.AwsatFiSunan.ShamAY0034282-ara1,الأوسط من السنن والإجماع والاختلاف :: الأوسط لابن المنذر - دار الفلاح :: الأوسط من السنن والإجماع والاختلاف ,Awsat Fi Sunan,0319IbnMundhirNaysaburi,مجموعة من المحققين :: الأولى 1430 ه - 2009 م :: دار الفلاح,al-Maktaba al-Shāmila AY,1028253,6909,14,_HADITH
Sham19Y0151100,0319IbnMundhirNaysaburi.Ijmac.Sham19Y0151100-ara1,الإجماع لابن المنذر ت أبي عبد الأعلى :: الإجماع,Ijmac,0319IbnMundhirNaysaburi,أبو عبد الأعلى خالد بن محمد بن عثمان :: الأولى، 1425 ه - 2004 م :: دار الآثار للنشر والتوزيع، القاهرة - مصر,al-Maktaba al-Shāmila,12460,101,1,_USUL :: _MASAIL :: _FIQH
Shamela0012843,0319IbnMundhirNaysaburi.Iqnac.Shamela0012843-ara1,الإقناع لابن المنذر,Iqnac,0319IbnMundhirNaysaburi,الدكتور عبد الله بن عبد العزيز الجبرين :: (بدون),al-Maktaba al-Shāmila,70267,658,2,_FIQH
Shamela0119492,0319IbnMundhirNaysaburi.IshrafCalaMadhahib.Shamela0119492-ara1,الإشراف على مذاهب العلماء,Ishraf Cala Madhahib,0319IbnMundhirNaysaburi,صغير أحمد الأنصاري أبو حماد :: مكتبة مكة الثقافية، رأس الخيمة - الإمارات العربية المتحدة,al-Maktaba al-Shāmila,386897,2803,8,_FIQH
Shamela0022549,0319IbnMundhirNaysaburi.TafsirQuran.Shamela0022549-ara1.completed,كتاب تفسير القرآن,Tafsir Quran,0319IbnMundhirNaysaburi,http://www.worldcat.org/oclc/52098758 :: سعد بن محمد السعد :: دار المآثر - المدينة النبوية,al-Maktaba al-Shāmila,108669,793,1,_TAFSIR
Shamela0006794,0320HakimTirmidhi.AcdaWaNafs.Shamela0006794-ara1,الأعضاء والنفس,Acda Wa Nafs,0320HakimTirmidhi,,al-Maktaba al-Shāmila,19381,41,1,_ADHKAR :: _ADAB
Shamela0037054,0320HakimTirmidhi.AdabNafs.Shamela0037054-ara1,أدب النفس,Adab Nafs,0320HakimTirmidhi,الدكتور أحمد عبد الرحيم السايح :: الدار المصرية اللبنانية، مصر,al-Maktaba al-Shāmila,14496,111,1,_ADHKAR :: _RAQAIQ :: _ADAB
JK000947,0320HakimTirmidhi.Amthal.JK000947-ara1,الأمثال من الكتاب والسنة,Amthal,0320HakimTirmidhi,د . السيد الجميلي :: بيروت - دمشق :: دار ابن زيدون / دار أسامة,al-Jāmiʿ al-Kabīr,47479,320,1,_BALAGHA :: _ADAB :: _AMTHAL
JK010652,0320HakimTirmidhi.CaqlWaHawa.JK010652-ara1,العقل والهوى,Caql Wa Hawa,0320HakimTirmidhi,,al-Jāmiʿ al-Kabīr,3741,8,1,_ADHKAR :: _AKHLAQ :: _MISC :: _ADAB :: _SULUK
ShamAY0033732,0320HakimTirmidhi.KhatmAwliya.ShamAY0033732-ara1,ختم الأولياء للحكيم الترمذي  :: ختم الأولياء :: ختم الأولياء للحكيم الترمذي,Khatm Awliya,0320HakimTirmidhi,الشيخ عبد الوارث محمد علي :: الأولى 1420 ه - 1999 م :: دار الكتب العلمية,al-Maktaba al-Shāmila AY,23755,90,1,ShamAY@الرقاق والآداب والأذكار :: born@Mawarannahr_RE :: born@TIRMIDH_673E372N_S :: PRIMARY_VERSION :: CLEANED_VERSION
JK010216,0320HakimTirmidhi.Manhiyyat.JK010216-ara1,المنهيات,Manhiyyat,0320HakimTirmidhi,,al-Jāmiʿ al-Kabīr,31541,55,1,_ADHKAR :: _AKHLAQ :: _MISC :: _RAQAIQ :: _ADAB :: _SULUK
JK001332,0320HakimTirmidhi.NawadirUsul.JK001332-ara1,نوادر الأصول في أحاديث الرسول صلى الله عليه وسلم :: نوادر الأصول في أحاديث الرسول,Nawadir Usul,0320HakimTirmidhi,عبد الرحمن عميرة :: بيروت :: 1992م :: دار الجيل,al-Jāmiʿ al-Kabīr,220698,1246,4,_MAWDUC :: _HADITH :: _MAJMUCAT :: _DACIF :: _TAKHRIJ
Shamela0037033,0320HakimTirmidhi.RiyadatNafs.Shamela0037033-ara1,رياضة النفس,Riyadat Nafs,0320HakimTirmidhi,دار الكتب العلمية، بيروت - لبنان,al-Maktaba al-Shāmila,10570,49,1,_ADHKAR :: _RAQAIQ :: _ADAB
ShamAY0032868,0320IbnJawsaDimashqi.Hadith.ShamAY0032868-ara1,من حديث ابن جوصاء عن شيوخه - مخطوط  :: من حديث ابن جوصاء عن شيوخه - مخطوط,Hadith,0320IbnJawsaDimashqi,,al-Maktaba al-Shāmila AY,3681,51,1,_HADITH
Masaha004648Vols,0320IbnMascudCayyashi.Tafsir.Masaha004648Vols-ara1,تفسير العيّاشي‏ - الجزء1,Tafsir,0320IbnMascudCayyashi,المطبعة العلمية,Masāḥa,169398,751,2,Shia@مصادر التفسير عند الشيعة :: born@Mawarannahr_RE :: born@SAMARQAND_670E396N_S :: PRIMARY_VERSION :: CLEANED_VERSION
JK009291,0320IbnMuhammadBayhaqi.Mahasin.JK009291-ara1,المحاسن والمساوى :: المحاسن والمساوئ,Mahasin,0320IbnMuhammadBayhaqi,عدنان علي :: بيروت/ لبنان :: 1420هـ - 1999م :: دار الكتب العلمية,al-Jāmiʿ al-Kabīr,141930,434,1,_AKHLAQ :: _MISC :: _BALAGHA :: _ADAB :: _SULUK
Shia004668,0320Israili.AghdhiyaWaAdwiya.Shia004668-ara1,الأغذية والأدوية,Aghdhiya Wa Adwiya,0320Israili,الدكتور محمد الصباح :: 1412 - 1992 م,al-Shāmila al-Shīʿiyya,171061,621,1,_TIBB
Kraken210826162339,0321AbuJacfarTahawi.Mukhtasar.Kraken210826162339-ara1,,Mukhtasar,0321AbuJacfarTahawi,http://www.worldcat.org/oclc/49680632,Kraken,158987,479,1,UNCORRECTED_OCR :: PRIMARY_VERSION :: CLEANED_VERSION
JK007595,0321IbnDuraydAzdi.Diwan.JK007595-ara1,ديوان ابن دريد,Diwan,0321IbnDuraydAzdi,,al-Jāmiʿ al-Kabīr,8573,152,1,_SHICR :: _SHICR_CABBASI
JK010653,0321IbnDuraydAzdi.FawaidWaAkhbar.JK010653-ara1,الفوائد والأخبار,Fawaid Wa Akhbar,0321IbnDuraydAzdi,,al-Jāmiʿ al-Kabīr,2873,7,1,_HADITH :: _MISC :: _AJZA :: _ADAB
JK009327,0321IbnDuraydAzdi.Ishtiqaq.JK009327-ara1,الإشتقاق,Ishtiqaq,0321IbnDuraydAzdi,عبد السلام محمد هارون :: القاهرة/مصر :: لا يوجد :: مكتبة الخانجي,al-Jāmiʿ al-Kabīr,89566,566,1,_SARF :: _NAHW :: _TARAJIM :: _TABAQAT
JK007100,0321IbnDuraydAzdi.JamharatLugha.JK007100-ara1,جمهرة اللغة,Jamharat Lugha,0321IbnDuraydAzdi,رمزي منير بعلبكي :: بيروت :: 1987م :: دار العلم للملايين,al-Jāmiʿ al-Kabīr,391990,1294,3,_GHARIB :: _MACAJIM :: _FIQH :: _MUSTALAHAT
Sham19Y0029605,0321IbnDuraydAzdi.Malahin.Sham19Y0029605-ara1,الملاحن (مطبوع ضمن «درة الغواص وشرحها وحواشيها وتكملتها») :: الملاحن,Malahin,0321IbnDuraydAzdi,عبد الحفيظ فرغلي علي قرني :: الأولى، 1417 ه - 1996 م :: دار الجيل، بيروت - لبنان,al-Maktaba al-Shāmila,5169,48,1,_FIQH
ShamIbadiyya0000650,0321IbnDuraydAzdi.Maqsura.ShamIbadiyya0000650-ara1,مقصورة ابن دريد,Maqsura,0321IbnDuraydAzdi,,al-Shāmila al-Ibāḍiyya,2678,13,1,_ADAB :: _BALAGHA
JK010593,0321IbnDuraydAzdi.MatarWaSahab.JK010593-ara1,المطر والسحاب,Matar Wa Sahab,0321IbnDuraydAzdi,,al-Jāmiʿ al-Kabīr,5285,11,1,_GHARIB :: _MACAJIM :: _MASAIL :: _BALAGHA :: _ADAB :: _MUSTALAHAT
Sham19Y0013665,0321IbnDuraydAzdi.Mujtana.Sham19Y0013665-ara1,المجتنى,Mujtana,0321IbnDuraydAzdi,دائرة المعارف العثمانية,al-Maktaba al-Shāmila,15446,72,1,_ADAB :: _BALAGHA
JK010676,0321IbnDuraydAzdi.TacliqMinAmali.JK010676-ara1,تعليق من أمالي ابن دريد,Tacliq Min Amali,0321IbnDuraydAzdi,,al-Jāmiʿ al-Kabīr,20437,39,1,_MISC :: _BALAGHA :: _ADAB
Shamela0010765,0321Tahawi.AhkamQuran.Shamela0010765-ara1,أحكام القرآن الكريم,Ahkam Quran,0321Tahawi,الدكتور سعد الدين أونال :: مركز البحوث الإسلامية التابع لوقف الديانة التركي، استانبول,al-Maktaba al-Shāmila,250425,898,2,_CULUM :: _QURAN
Shamela0030526,0321Tahawi.HadithAbiJacfar.Shamela0030526-ara1,حديث أبي جعفر الطحاوي,Hadith Abi Jacfar,0321Tahawi,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,al-Maktaba al-Shāmila,2076,32,2,_HADITH :: _MAKHTUTAT
Kraken220410202738,0321Tahawi.IkhtilafFuqaha.Kraken220410202738-ara1,,Ikhtilaf Fuqaha,0321Tahawi,,Kraken,59797,283,2,born@Misr_RE :: UNCORRECTED_OCR :: PRIMARY_VERSION :: CLEANED_VERSION
