text_id,text_uri,title_ar,title_lat,ed_info,collection,tok_length,volumes,page_count,author_id,tags
LAL2017040401,0276IbnQutaybaDinawari.FadlCarab.LAL2017040401-ara1,nan,Fadl Carab,https://www.worldcat.org/nl/title/1322904264 :: جيمس مونتغمري :: James E. Montgomery :: بيتر ويب :: Peter Webb :: New York University Press,Library of Arabic Lit.,21281,1,2,0276IbnQutaybaDinawari,NODATA
Shamela0007012,0276IbnQutaybaDinawari.GharibHadith.Shamela0007012-ara1.mARkdown,غريب الحديث,Ġarīb al-ḥadīṯ,http://www.worldcat.org/oclc/18294921 :: د. عبد الله الجبوري :: 1977 :: مطبعة العاني - بغداد,al-Maktaba al-Shāmila,149679,2,1241,0276IbnQutaybaDinawari,_LUGHA :: _HADITH :: _GHARIB :: _SARF :: _MACAJIM :: _NAHW :: _FIQH :: _MUSTALAHAT
Shamela0003259,0276IbnQutaybaDinawari.GharibQuran.Shamela0003259-ara1.inProgress,غريب القرآن,Gharib Quran,أحمد صقر :: دار الكتب العلمية (لعلها مصورة عن الطبعة المصرية),al-Maktaba al-Shāmila,56571,1,551,0276IbnQutaybaDinawari,_CULUM :: _QURAN
Shamela0026460,0276IbnQutaybaDinawari.IkhtilafFiLafz.Shamela0026460-ara1.mARkdown,الاختلاف في اللفظ و الرد على الجهمية و ال¶    مشبهة,al-Iḫtilāf fī al-lafẓ wa al-radd ʿalá al-ǧahmiyyaŧ wa al-¶    mušabbahaŧ,http://www.worldcat.org/oclc/4770509864 :: عمر بن محمود أبو عمر :: دار الراية,al-Maktaba al-Shāmila,8041,1,53,0276IbnQutaybaDinawari,_HADITH :: _AJZA
JK001030,0276IbnQutaybaDinawari.ImamaWaSiyasa.JK001030-ara1.completed,الإمامة والسياسة,Imama Wa Siyasa,خليل المنصور :: بيروت :: 1418هـ - 1997م. :: دار الكتب العلمية,al-Jāmiʿ al-Kabīr,123746,2,345,0276IbnQutaybaDinawari,_SIRA :: _SIYASA :: _IMAM :: _NABI
Sham19Y0018197,0276IbnQutaybaDinawari.IslahGhalat.Sham19Y0018197-ara1,إصلاح غلط أبي عبيد في غريب الحديث,Islah Ghalat,"عبد الله الجبوري :: الأولى، 1403 ه - 1983 م :: دار الغرب الإسلامي، بيروت - لبنان",al-Maktaba al-Shāmila,11998,1,107,0276IbnQutaybaDinawari,_FIQH
Shamela0009228,0276IbnQutaybaDinawari.Jarathim.Shamela0009228-ara1.mARkdown,الجراثيم,al-Ǧarāṯīm,"http://www.worldcat.org/oclc/784524366 :: محمد جاسم الحميدي :: وزارة الثقافة، دمشق",al-Maktaba al-Shāmila,56286,2,648,0276IbnQutaybaDinawari,_GHARIB :: _MACAJIM :: _FIQH :: _MUSTALAHAT
Shamela0025837,0276IbnQutaybaDinawari.MacaniKabir.Shamela0025837-ara1.mARkdown,المعاني الكبير في أبيات المعاني,al-Maʿānī al-kabīr fī abyāt al-maʿānī,"http://www.worldcat.org/oclc/4771203981 :: المستشرق د سالم الكرنكوي (ت 1373 هـ)، عبد الرحمن بن يحيى بن علي اليماني (1313 - 1386 هـ) :: مطبعة دائرة المعارف العثمانية - حيدر آباد الدكن",al-Maktaba al-Shāmila,166453,3,1271,0276IbnQutaybaDinawari,_GHARIB :: _MACAJIM :: _MASAIL :: _BALAGHA :: _ADAB :: _MUSTALAHAT
Shamela0012129,0276IbnQutaybaDinawari.Macarif.Shamela0012129-ara1.mARkdown,المعارف,al-Maʿārif,"http://www.worldcat.org/oclc/4771270313 :: ثروت عكاشة :: الهيئة المصرية العامة للكتاب، القاهرة",al-Maktaba al-Shāmila,96494,1,667,0276IbnQutaybaDinawari,_ANSAB :: _MACAJIM :: _TARIKH
Sham19Y0151010,0276IbnQutaybaDinawari.MasailWaAjwiba.Sham19Y0151010-ara1,المسائل والأجوبة في الحديث والتفسير :: المسائل والأجوبة لابن قتيبة,Masail Wa Ajwiba,"مروان العطية - محسن خرابة :: الأولى، 1410 ه - 1990 م :: دار ابن كثير للطباعة والنشر والتوزيع",al-Maktaba al-Shāmila,33452,1,381,0276IbnQutaybaDinawari,_HADITH
Shamela0005357,0276IbnQutaybaDinawari.RisalatKhatt.Shamela0005357-ara1.mARkdown,رسالة الخط والقلم,Risālaŧ al-ḫaṭṭ wa-l-ḳalam,هلال ناجي :: دار الشؤون الثقافية العامة,al-Maktaba al-Shāmila,2166,1,6,0276IbnQutaybaDinawari,_GHARIB :: _MACAJIM :: _MUSTALAHAT
Shamela0023785,0276IbnQutaybaDinawari.ShicrWaShucara.Shamela0023785-ara1.mARkdown,الشعر و الشعراء,al-Šiʿr wa al-šuʿarāʾ,http://www.worldcat.org/oclc/4771235999 (1423 edition) :: احمد محمد شاكر :: القاهرة :: 1423 هـ :: دار الحديث,al-Maktaba al-Shāmila,87982,2,812,0276IbnQutaybaDinawari,_BALAGHA :: _ADAB :: _SHICR
Shamela0007292,0276IbnQutaybaDinawari.TawilMukhtalafHadith.Shamela0007292-ara1.mARkdown,تأويل مختلف الحدي ث,taʾwīl muḫtalaf al-ḥadī ṯ,http://www.worldcat.org/oclc/4770557945 :: المكتب الاسلامي - مؤسسة الإشراق,al-Maktaba al-Shāmila,61987,1,441,0276IbnQutaybaDinawari,_HADITH :: _MISC :: _SHARH :: _MUSTALAHAT :: _SUNNI
Shamela0023596,0276IbnQutaybaDinawari.TawilMushkilQuran.Shamela0023596-ara1.completed,تأويل مشكل القرآن,Tawil Mushkil Quran,"إبراهيم شمس الدين :: دار الكتب العلمية، بيروت - لبنان",al-Maktaba al-Shāmila,57187,1,300,0276IbnQutaybaDinawari,_CULUM :: _QURAN
Shamela0003525,0277AbuHatimRazi.Zuhd.Shamela0003525-ara1,الزهد,Zuhd,"منذر سليم محمود الدومي :: دار أطلس للنشر والتوزيع، الرياض - السعودية",al-Maktaba al-Shāmila,4523,1,129,0277AbuHatimRazi,_HADITH :: _AKHLAQ :: _AJZA
Shamela0012403,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1.completed,المعرفة والتاريخ,Macrifa Wa Tarikh,"http://www.worldcat.org/oclc/476996420 :: أكرم ضياء العمري :: مؤسسة الرسالة، بيروت",al-Maktaba al-Shāmila,314610,3,1860,0277IbnSufyanFasawi,_HADITH :: _MISC :: _TARIKH :: _TARAJIM :: _TABAQAT
Shamela0021670,0277IbnSufyanFasawi.Mashyakha.Shamela0021670-ara1.mARkdown,مشيخة,mašayḫŧ,http://www.worldcat.org/oclc/733928812 :: محمد بن عبد الله السريع :: دار العاصمة - الرياض,al-Maktaba al-Shāmila,15802,3,181,0277IbnSufyanFasawi,_HADITH :: _AJZA
ShamAY0033698,0277MuhammadHunayni.MusnadAnasIbnMalik.ShamAY0033698-ara1,الجزء الأول والثاني من مسند أنس بن مالك للحنيني :: الجزء الأول والثاني من مسند أنس بن مالك  :: الجزء الأول والثاني من مسند أنس بن مالك,Musnad Anas Ibn Malik,"إيهاب بن إسماعيل بن محمد، وأبو محمد محمود بن إسماعيل :: الأولى، 1434 ه - 2013 م :: مكتبة العلوم والحكم - محافظة الشرقية - مصر",al-Maktaba al-Shāmila AY,5612,1,110,0277MuhammadHunayni,_HADITH
ShamAY0037020,0277YahyaIbnHasanCaqiqi.Mucaqqibun.ShamAY0037020-ara1,كتاب المعقبين من ولد الإمام أمير المؤمنين أبي الحسن علي بن أبي طالب عليه السلام :: المعقبين من ولد الإمام علي,Mucaqqibun,فارس حسون كريم,al-Maktaba al-Shāmila AY,1032,1,11,0277YahyaIbnHasanCaqiqi,_ANSAB :: _MACAJIM :: _TARIKH
ShamAY0034155,0278IbnMarthadTabarani.Tarikh.ShamAY0034155-ara1,تاريخ هاشم بن مرثد الطبراني عن يحيى بن معين :: تاريخ هاشم بن مرثد الطبراني عن يحيى بن معين - ط الفاروق :: تاريخ هاشم بن مرثد الطبراني عن يحيى بن معين ,Tarikh,"أبو عمر محمد بن علي الأزهري :: الثانية، 1431 ه - 2010 م :: الفاروق الحديثة للطباعة والنشر - القاهرة",al-Maktaba al-Shāmila AY,1131,1,9,0278IbnMarthadTabarani,_CILAL
Shamela0009773,0279Baladhuri.AnsabAshraf.Shamela0009773-ara1.mARkdown,أنساب الأشراف :: جمل من أنساب الأشراف,Ansāb al-ašrāf,http://www.worldcat.org/oclc/863548714 (Volumes 1-5) :: http://www.worldcat.org/oclc/122969004 (Volumes 6-13) :: سهيل زكار ورياض الزركلي :: دار الفكر - بيروت,al-Maktaba al-Shāmila,1106480,13,5448,0279Baladhuri,_BULDAN :: _ANSAB :: _MACAJIM :: _TARIKH
Shamela0012221,0279Baladhuri.FutuhBuldan.Shamela0012221-ara1.mARkdown,فتوح البلدان,Futūḥ al-buldān,http://www.worldcat.org/oclc/1103727759 :: 1988 م :: دار ومكتبة الهلال- بيروت,al-Maktaba al-Shāmila,115884,1,445,0279Baladhuri,_BULDAN :: _TARIKH
Shamela0001440Vols,0279IbnAbiKhaythama.TarikhKabir.Shamela0001440Vols-ara1.mARkdown,التأريخ الكبير :: تأريخ ابن أبي خيثمة,al-Taʾrīḫ al-Kabīr,http://www.worldcat.org/oclc/84376181 :: صلاح بن فتحي هلال :: صلاح بن فتحي هلال :: الفاروق الحديثة للطباعة والنشر - القاهرة :: الفاروق الحديثة للطباعة والنشر - القاهرة,al-Maktaba al-Shāmila,291658,33,1939,0279IbnAbiKhaythama,_HADITH :: _BULDAN :: _TARAJIM :: _TABAQAT
JK000679,0279Tirmidhi.CilalKabir.JK000679-ara1,علل الترمذي الكبير :: علل الترمذي,Cilal Kabir,"صبحي السامرائي , أبو المعاطي النوري , محمود محمد الصعيدي :: بيروت :: 1409 :: عالم الكتب ,‏مكتبة النهضة العربية",al-Jāmiʿ al-Kabīr,49133,1,379,0279Tirmidhi,_SUALAT :: _CILAL
Shamela0005897,0279Tirmidhi.CilalSaghir.Shamela0005897-ara1.completed,العلل الصغير,Cilal Saghir,أحمد محمد شاكر وآخرون :: دار إحياء التراث العربي - بيروت,al-Maktaba al-Shāmila,5533,1,16,0279Tirmidhi,_HADITH :: _AHKAM :: _SUALAT :: _MUSHKIL :: _TARAJIM :: _SUNNI :: _CILAL
Shamela0000700,0279Tirmidhi.MukhtasarShamailMuhammadiyya.Shamela0000700-ara1,مختصر الشمائل المحمدية,Mukhtasar Shamail Muhammadiyya,اختصره وحققه محمد ناصر الدين الألباني :: المكتبة الإسلامية - عمان - الأردن,al-Maktaba al-Shāmila,15353,1,515,0279Tirmidhi,_ALBANI
JK000139,0279Tirmidhi.ShamailMuhammadiyya.JK000139-ara1,الشمائل المحمدية والخصائل المصطفوية :: الشمائل المحمدية,Shamail Muhammadiyya,سيد عباس الجليمي :: بيروت :: 1412 :: مؤسسة الكتب الثقافية,al-Jāmiʿ al-Kabīr,23553,1,328,0279Tirmidhi,_HADITH :: _SIRA :: _SHAMAIL :: _ASHAB :: _AJZA :: _SUNNI
JK000575,0280AbuCabbasBirti.MusnadIbnCawf.JK000575-ara1,مسند عبد الرحمن بن عوف,Musnad Ibn Cawf,صلاح بن عايض الشلاحي :: بيروت :: 1414 :: دار ابن حزم,al-Jāmiʿ al-Kabīr,4162,1,75,0280AbuCabbasBirti,_HADITH :: _MACAJIM :: _AJZA :: _TARAJIM :: _MASANID
JK001333,0280CuthmanIbnSacidDarimi.NaqdImam.JK001333-ara1,نقض الإمام أبي سعيد عثمان بن سعيد :: نقض الإمام عثمان بن سعيد الدارمي على المريسي الجهمي العنيد,Naqd Imam,رشيد بن حسن الألمعي :: السعودية :: 1418هـ - 1998م :: مكتبة الرشد,al-Jāmiʿ al-Kabīr,56149,2,774,0280CuthmanIbnSacidDarimi,_HADITH :: _CAQAID :: _MILAL
JK001435,0280CuthmanIbnSacidDarimi.RaddCalaJahmiyya.JK001435-ara1.mARkdown,الرد على الجهمية,al-Radd ʿalá al-Ǧahmiyyaŧ,http://www.worldcat.org/oclc/39828738 :: بدر بن عبد الله البدر :: الكويت :: 1416هـ - 1995م :: دار ابن الأثير,al-Jāmiʿ al-Kabīr,28851,1,196,0280CuthmanIbnSacidDarimi,_HADITH
ShamAY0034154,0280CuthmanIbnSacidDarimi.TarikhIbnMacin.ShamAY0034154-ara2,تأريخ ابن معين :: تأريخ الدارمي عن ابن معين,Taʾrīḫ Ibn Maʿīn,"أبو عمر محمد بن علي الأزهري :: الأولى، 1429 ه - 2008 م :: الفاروق الحديثة للطباعة والنشر - القاهرة",al-Maktaba al-Shāmila AY,11260,1,172,0280CuthmanIbnSacidDarimi,_HADITH :: _SUALAT :: _TARAJIM :: _SUNNI :: _TABAQAT
Tafsir06048,0280HudHawwari.Tafsir.Tafsir06048-ara1,تفسير كتاب الله العزيز,Tafsir,nan,al-Tafāsīr,392985,1,1300,0280HudHawwari,_TAFSIR
ShamAY0034256,0280IbnIsmacilKirmani.MasailHarb.ShamAY0034256-ara1,مسائل حرب بن إسماعيل الكرماني (الطهارة والصلاة) :: مسائل حرب بن إسماعيل الكرماني (الطهارة والصلاة) ,Masail Harb,"محمد بن عبد الله السريع :: الأولى، 1434 ه - 2013 م :: مؤسسة الريان - بيروت",al-Maktaba al-Shāmila AY,92011,1,550,0280IbnIsmacilKirmani,_FIQH
Shamela0005880,0280IbnTayfur.Baghdad.Shamela0005880-ara1.mARkdown,بغداد,Baġdād,http://www.worldcat.org/oclc/882160039 :: السيد عزت العطار الحسيني :: مكتبة الخانجي - القاهرة / مصر,al-Maktaba al-Shāmila,48222,1,181,0280IbnTayfur,_HADITH :: _BULDAN :: _TARAJIM :: _TABAQAT
JK010566,0280IbnTayfur.BallaghatNisa.JK010566-ara1,بلاغات النساء,Ballaghat Nisa,nan,al-Jāmiʿ al-Kabīr,53219,1,100,0280IbnTayfur,_TARIKH :: _FASAHA :: _BALAGHA :: _ADAB :: _CHRONOMULTIPLE
ShamAY0032851,0281AbuCamrHilalRaqqi.HadithZaydIbnAbiAnisa.ShamAY0032851-ara1,الجزء الخامس من حديث زيد بن أبي أنيسة - مخطوط :: الجزء الخامس من حديث زيد بن أبي أنيسة - مخطوط ,Hadith Zayd Ibn Abi Anisa,nan,al-Maktaba al-Shāmila AY,6072,1,70,0281AbuCamrHilalRaqqi,_HADITH
Shamela0010627,0281AbuZurcaDimashqi.FawaidMucallala.Shamela0010627-ara1,الفوائد المعللة: الجزء الأول والثاني من حديثه,Fawaid Mucallala,رجب بن عبد المقصود :: مكتبة الإمام الذهبي - الكويت,al-Maktaba al-Shāmila,14003,1,241,0281AbuZurcaDimashqi,_SUALAT :: _CILAL
Shamela0030741,0281AbuZurcaDimashqi.Tarikh.Shamela0030741-ara1.mARkdown,تاريخ أبي زرعة الدمشقي,Tarikh,http://www.worldcat.org/oclc/784210703 :: شكر الله نعمة الله القوجاني (أصل الكتاب رسالة ماجستير بكلية الآداب - بغداد) :: مجمع اللغة العربية - دمشق,al-Maktaba al-Shāmila,75006,1,574,0281AbuZurcaDimashqi,_HADITH :: _TARIKH :: _TARAJIM
Shamela0012704,0281IbnAbiDunya.Ahwal.Shamela0012704-ara1.completed,الأهوال.,Ahwal,http://www.worldcat.org/oclc/32886680 :: مجدي فتحي السيد. :: 1413 هـ. :: مكتبة آل ياسر - مصر.,al-Maktaba al-Shāmila,16886,1,221,0281IbnAbiDunya,_CAQAID :: _IBNABIDUNYA :: _MILAL
Shamela0008207,0281IbnAbiDunya.AmrBiMacruf.Shamela0008207-ara1.mARkdown,الأمر بالمعروف والنهي عن المنكر,al-Amr bi-al-maʿrūf wa-al-nahy ʿan al-munkar,"http://www.worldcat.org/oclc/827876447 :: صلاح بن عايض الشلاحي :: مكتبة الغرباء الأثرية، السعودية",al-Maktaba al-Shāmila,8315,1,96,0281IbnAbiDunya,NODATA
JK000042,0281IbnAbiDunya.Awliya.JK000042-ara1.mARkdown,الأولياء,al-Awliyāʾ,http://www.worldcat.org/oclc/4770479202 :: محمد السعيد بن بسيوني زغلول :: بيروت :: 1413 :: مؤسسة الكتب الثقافية,al-Jāmiʿ al-Kabīr,11326,1,44,0281IbnAbiDunya,_AKHLAQ :: _IBNABIDUNYA
Shia001944,0281IbnAbiDunya.CaqlWaFadluh.Shia001944-ara1.mARkdown,كتاب العقل وفضله,kitāb al-ʿaql wa-faḍlih,http://www.worldcat.org/oclc/235967262 :: لطفي محمد الصغير :: 1413 - 1993 م,al-Shāmila al-Shīʿiyya,5030,1,31,0281IbnAbiDunya,_HADITH :: _AKHLAQ :: _IBNABIDUNYA :: _SUNNI
Shamela0013075,0281IbnAbiDunya.Ciyal.Shamela0013075-ara1.mARkdown,كتاب العيال,kitāb al-ʿiyāl,http://www.worldcat.org/oclc/1107135200 :: د نجم عبد الرحمن خلف :: دار ابن القيم - السعودية - الدمام,al-Maktaba al-Shāmila,32573,1,704,0281IbnAbiDunya,_AKHLAQ :: _IBNABIDUNYA
JK000045,0281IbnAbiDunya.CumrWaShayb.JK000045-ara1.mARkdown,كتاب العمر والشيب,Kitāb al-ʿamr wa-l-šayb,http://www.worldcat.org/oclc/34377952 :: د. نجم عبد الله خلف :: الرياض :: 1412 :: مكتبة الرشد,al-Jāmiʿ al-Kabīr,4370,1,38,0281IbnAbiDunya,_HADITH
Shamela0008266,0281IbnAbiDunya.Cuqubat.Shamela0008266-ara1.mARkdown,العقوبات,al-ʿuqūbāt,"http://www.worldcat.org/oclc/949402669 :: محمد خير رمضان يوسف :: دار ابن حزم، بيروت - لبنان",al-Maktaba al-Shāmila,26714,1,208,0281IbnAbiDunya,NODATA
JK009187,0281IbnAbiDunya.Cuzla.JK009187-ara1.mARkdown,العزلة والانفراد,al-ʿuzlŧ wa-l-infirād,http://www.worldcat.org/oclc/4770620014 :: مشهور حسن آل سلمان :: الرياض / السعودية :: 1417 هـ - 1997م :: دار الوطن,al-Jāmiʿ al-Kabīr,12811,1,127,0281IbnAbiDunya,_AKHLAQ :: _IBNABIDUNYA
Shamela0008228,0281IbnAbiDunya.DhammBaghy.Shamela0008228-ara1.mARkdown,كتاب ذم  والبغي,kitāb ḏamm  wa-l-baġī,"http://www.worldcat.org/oclc/21560710 :: دار الراية للنشر والتوزيع، الرياض - السعودية",al-Maktaba al-Shāmila,3483,1,48,0281IbnAbiDunya,_AKHLAQ :: _IBNABIDUNYA
ShamAY0038174,0281IbnAbiDunya.DhammDunya.ShamAY0038174-ara1,ذم الدنيا لابن أبي الدنيا - ط أطلس الخضراء = مقابل :: ذم الدنيا :: ذم الدنيا ,Dhamm Dunya,"فاضل بن خلف الحمادة الرقي :: الأولى، 1433 ه - 2012 م :: دار أطلس الخضراء - الرياض",al-Maktaba al-Shāmila AY,36616,2,662,0281IbnAbiDunya,NODATA
Shamela0008241,0281IbnAbiDunya.DhammGhiba.Shamela0008241-ara1,ذم الغيبة والنميمة,Dhamm Ghiba,"بشير محمد عيون :: مكتبة دار البيان، دمشق - سورية، مكتبة المؤيد، الرياض - السعودية",al-Maktaba al-Shāmila,7911,1,172,0281IbnAbiDunya,_AKHLAQ :: _IBNABIDUNYA
Shamela0008230,0281IbnAbiDunya.DhammMalahi.Shamela0008230-ara1.mARkdown,ذم الملاهي,ḏamm al-malāhī,"http://www.worldcat.org/oclc/236029639 :: عمرو عبد المنعم سليم :: مكتبة ابن تيمية، القاهرة- مصر، مكتبة العلم، جدة - السعودية",al-Maktaba al-Shāmila,10141,1,98,0281IbnAbiDunya,_IBNABIDUNYA
JK000635,0281IbnAbiDunya.DhammMuskir.JK000635-ara1.mARkdown,ذم المسكر,ḏamm al-muskir,http://www.worldcat.org/oclc/745191402 :: د. نجم عبد الرحمن خلف :: الرياض :: دار الراية,al-Jāmiʿ al-Kabīr,4100,1,36,0281IbnAbiDunya,_HADITH
ShamAY0038152,0281IbnAbiDunya.DhikrMawt.ShamAY0038152-ara1,ذكر الموت لابن أبي الدنيا - مجمع - ط الفرقان ت آل سمان :: ذكر الموت - مجمع :: ذكر الموت - مجمع ,Dhikr Mawt,"مشهور بن حسن آل سلمان :: الأولى، 2002 ه :: مكتبة الفرقان - عجمان",al-Maktaba al-Shāmila AY,215,1,6,0281IbnAbiDunya,NODATA
Shamela0010799,0281IbnAbiDunya.FadailRamadan.Shamela0010799-ara1.mARkdown,فضائل رمضان,faḍāʾil ramaḍān,"http://www.worldcat.org/oclc/4771232459 :: عبد الله بن حمد المنصور :: دار السلف، الرياض - السعودية",al-Maktaba al-Shāmila,3918,1,65,0281IbnAbiDunya,_HADITH :: _IBNABIDUNYA :: _AJZA :: _TARAJIM
ShamAY0038170,0281IbnAbiDunya.FadlCashrDhiHijja.ShamAY0038170-ara1,فضل عشر ذي الحجة :: فضل عشر ذي الحجة لابن أبي الدنيا - ط الجمعية السعودية ت الصاعدي :: فضل عشر ذي الحجة ,Fadl Cashr Dhi Hijja,"سعود بن عيد الصاعدي :: الأولى، 1433 ه :: الجمعية العلمية السعودية للسنة وعلومها، جامعة الإمام محمد بن سعود الإسلامية - الرياض",al-Maktaba al-Shāmila AY,1438,1,20,0281IbnAbiDunya,NODATA
Shamela0009307,0281IbnAbiDunya.FarajBacdaShidda.Shamela0009307-ara1.completed,الفرج بعد الشدة,al-faraǧ baʿda al-šiddŧ,"http://www.worldcat.org/oclc/4770852969 :: دار الريان للتراث، مصر",al-Maktaba al-Shāmila,9343,1,116,0281IbnAbiDunya,_AKHLAQ :: _IBNABIDUNYA
